#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,,,,,
,,,,,
2,1166186,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (ENVIRONMENTAL CONSERVATION AND NATURAL RESOURCES MANAGEMENT),15.864,
,,,,,
3,1263186,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (ENVIRONMENTAL CONSERVATION AND NATURAL RESOURCES MANAGEMENT),15.864,
,,,,,
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT),,,,,
1,1253187,MOI UNIVERSITY,BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT),15.864,
2,1111587,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT & TRADE),22.511,
3,1117187,PWANI UNIVERSITY,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT & TRADE),15.864,
4,1229187,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT, WITH ",15.864,
,,,IT),,
5,1515187,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT, WITH ",15.864,
,,,IT),,
6,1080187,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),15.864,
7,1240187,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE AGRIBUSINESS MANAGEMENT,15.864,
8,1053187,JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE(AGRIBUSINESS MANAGEMENT),15.864,
9,1061187,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN AGRIBUSINESS MANGEMENT,15.864,
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH),,,,,
1,1082188,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH),29.517,
2,1111188,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH),28.791,
3,1253188,MOI UNIVERSITY,BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH),29.944,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
4,1077188,KENYA METHODIST UNIVERSITY,BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH,15.864,
5,1079188,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH,-,
6,1117188,PWANI UNIVERSITY,BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH,15.864,
7,1162188,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH,15.864,
8,1246188,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH,15.864,
9,1700188,BOMET UNIVERSITY COLLEGE,BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH,15.864,
BACHELOR OF HUMAN RESOURCE MANAGEMENT,,,,,
1,1080189,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF HUMAN RESOURCE MANAGEMENT,27.86,
2,1087189,KISII UNIVERSITY,BACHELOR OF HUMAN RESOURCE MANAGEMENT,23.579,
3,1111189,KENYATTA UNIVERSITY,BACHELOR OF HUMAN RESOURCE MANAGEMENT,33.99,
4,1244189,KARATINA UNIVERSITY,BACHELOR OF HUMAN RESOURCES MANAGEMENT,23.556,
5,1063189,TECHNICAL UNIVERSITY OF MOMBASA,BACHELOR OF SCIENCE (HUMAN RESOURCE MANAGEMENT),-,
6,1079189,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE (HUMAN RESOURCE MANAGEMENT),23.135,
7,1096189,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (HUMAN RESOURCE MANAGEMENT),,
8,1118189,UNIVERSITY OF KABIANGA,BACHELOR OF SCIENCE (HUMAN RESOURCE MANAGEMENT),23.016,
9,1165189,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (HUMAN RESOURCE MANAGEMENT),21.375,
10,1246189,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE (HUMAN RESOURCE MANAGEMENT),21.375,
11,1253189,MOI UNIVERSITY,BACHELOR OF SCIENCE (HUMAN RESOURCE MANAGEMENT),26.656,
12,1700189,BOMET UNIVERSITY COLLEGE,BACHELOR OF SCIENCE (HUMAN RESOURCE MANAGEMENT),21.375,
13,1073189,RONGO UNIVERSITY,BACHELOR OF SCIENCE IN HUMAN REOURCE MANAGEMENT,22.86,
14,1229189,MASENO UNIVERSITY,"BACHELOR OF SCIENCE IN HUMAN RESOURCE MANAGEMENT, WITH IT",27.266,
15,1515189,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE IN HUMAN RESOURCE MANAGEMENT, WITH IT",-,
16,1240189,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE IN HUMAN RESOURCE MANAGEMENT,23.523,
17,1249189,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE IN HUMAN RESOURCE MANAGEMENT,29.685,
,,AGRICULTURE AND TECHNOLOGY,,,
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS),,,,,
1,1057190,EGERTON UNIVERSITY,BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS),25.471,
,,,,,
2,1117190,PWANI UNIVERSITY,BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS),15.864,
,,,,,
3,1166190,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (FOOD NUTRITION AND DIETETICS),15.864,
,,,,,
4,1263190,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (FOOD NUTRITION AND DIETETICS),31.104,
,,,,,
5,1111190,KENYATTA UNIVERSITY,"BACHELOR OF SCIENCE (FOOD, NUTRITION & DIETETICS)",30.185,
,,,,,
6,1229190,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (NUTRITION AND DIETETICS, WITH IT)",26.579,
,,,,,
7,1515190,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE (NUTRITION AND DIETETICS, WITH IT)",-,
,,,,,
8,1087190,KISII UNIVERSITY,BACHELOR OF SCIENCE IN FOOD NUTRITION AND DIETETICS,15.864,
,,,,,
9,1170190,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE IN FOOD NUTRITION AND DIETETICS,15.864,
,,,,,
10,1165190,MAASAI MARA UNIVERSITY,"BACHELOR OF SCIENCE IN FOOD, NUTRITION AND DIETETICS",15.864,
,,,,,
BACHELOR OF SCIENCE (FOOD SCIENCE & NUTRITION),,,,,
1,1114191,UNIVERSITY OF ELDORET,BACHELOR OF SCIENCE (FOOD SCIENCE & NUTRITION),15.864,
,,,,,
2,1249191,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE (FOOD SCIENCE AND NUTRITION),15.864,
,,AGRICULTURE AND TECHNOLOGY,,,
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY),,,,,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
1,1105195,CHUKA UNIVERSITY,BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND ,32.603,
2,1057195,EGERTON UNIVERSITY,BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE & TECHNOLOGY),35.782,
3,1176195,LAIKIPIA UNIVERSITY,BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND ,27.967,
4,1087195,KISII UNIVERSITY,BACHELOR OF SCIENCE IN BIOMEDICAL SCIENCES & ,34.532,
5,1181195,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE IN BIOMEDICAL SCIENCES & ,24.733,
,,,TECHNOLOGY,,
6,1112195,TECHNICAL UNIVERSITY OF KENYA,BACHELOR OF TECHNOLOGY (SCIENCE LABORATORY TECHNOLOGY),35.428,
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY),,,,,
1,1263194,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY),41.309,
2,1111194,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE),41.175,
3,1253194,MOI UNIVERSITY,BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE),-,
4,1515194,TOM MBOYA UNIVERSITY,BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE),-,
5,1600194,ALUPE UNIVERSITY,BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE),33.959,
6,1229194,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCES, WITH ",,
,,,IT),,
7,1082194,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCES),38.872,
8,1246194,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCES),38.044,
9,1087194,KISII UNIVERSITY,BACHELOR OF SCIENCE IN MEDICAL LABORATORY SCIENCES,38.842,
10,1166194,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE IN MEDICAL LABORATORY SCIENCES,36.584,
11,1181194,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE IN MEDICAL LABORATORY SCIENCES,30.11,
12,1240194,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE IN MEDICAL LABORATORY SCIENCES,38.08,
13,1244194,KARATINA UNIVERSITY,BACHELOR OF SCIENCE IN MEDICAL LABORATORY SCIENCES,30.11,
14,1249194,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE IN MEDICAL LABORATORY SCIENCES,40.675,
,,AGRICULTURE AND TECHNOLOGY,,,
15,1279194,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN MEDICAL LABORATORY SCIENCES,37.868,
BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY),,,,,
1,1082196,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY),26.923,
2,1111196,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY),25.552,
3,1196196,PRESBYTERIAN UNIVERSITY OF EAST AFRICA,BACHELOR OF SCIENCE IN OCCUPATIONAL THERAPY,15.864,
4,1249196,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE IN OCCUPATIONAL THERAPY,32.57,
,,AGRICULTURE AND TECHNOLOGY,,,
BACHELOR OF SCIENCE (TELECOMMUNICATION & INFORM. TECH),,,,,
1,1111197,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (TELECOMMUNICATION & INFORM. ,29.104,
2,1117197,PWANI UNIVERSITY,BACHELOR OF SCIENCE (TELECOMMUNICATION & INFORM. ,15.683,
3,1173197,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE (TELECOMMUNICATION AND ,27.909,
,,,INFORMATION ENGINEERING),,
4,1249197,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE (TELECOMMUNICATION AND ,37.472,
,,AGRICULTURE AND TECHNOLOGY,INFORMATION ENGINEERING),,
BACHELOR OF ARTS (ECONOMICS & SOCIOLOGY),,,,,
1,1057198,EGERTON UNIVERSITY,BACHELOR OF ARTS (ECONOMICS & SOCIOLOGY),18.831,
2,1105198,CHUKA UNIVERSITY,BACHELOR OF ARTS (ECONOMICS & SOCIOLOGY),18.831,
3,1087198,KISII UNIVERSITY,BACHELOR OF ARTS (ECONOMICS AND SOCIOLOGY),18.831,
4,1176198,LAIKIPIA UNIVERSITY,BACHELOR OF ARTS (ECONOMICS AND SOCIOLOGY),18.831,
BACHELOR OF ECONOMICS & STATISTICS,,,,,
1,1079199,KIRINYAGA UNIVERSITY,BACHELOR OF ECONOMICS & STATISTICS,18.831,
2,1111199,KENYATTA UNIVERSITY,BACHELOR OF ECONOMICS & STATISTICS,32.118,
3,1170199,MACHAKOS UNIVERSITY,BACHELOR OF ECONOMICS & STATISTICS,23.151,
4,1480199,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF ECONOMICS & STATISTICS,18.831,
5,1580199,KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE,BACHELOR OF ECONOMICS & STATISTICS,18.831,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
6,1061199,KABARAK UNIVERSITY,BACHELOR OF ECONOMICS AND STATISTICS,18.831,
7,1087199,KISII UNIVERSITY,BACHELOR OF ECONOMICS AND STATISTICS,18.831,
8,1093199,UNIVERSITY OF EMBU,BACHELOR OF ECONOMICS AND STATISTICS,18.831,
9,1103199,KCA UNIVERSITY,BACHELOR OF ECONOMICS AND STATISTICS,18.831,
10,1166199,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF ECONOMICS AND STATISTICS,18.831,
11,1263199,UNIVERSITY OF NAIROBI,BACHELOR OF ECONOMICS AND STATISTICS,34.507,
12,1279199,MOUNT KENYA UNIVERSITY,BACHELOR OF ECONOMICS AND STATISTICS,18.831,
13,1425199,ZETECH UNIVERSITY,BACHELOR OF ECONOMICS AND STATISTICS,18.831,
14,5145199,OPEN UNIVERSITY OF KENYA,BACHELOR OF ECONOMICS AND STATISTICS,18.831,
BACHELOR OF SCIENCE (ECONOMICS & STATISTICS),,,,,
1,1057200,EGERTON UNIVERSITY,BACHELOR OF SCIENCE (ECONOMICS & STATISTICS),24.112,
2,1082200,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (ECONOMICS & STATISTICS),18.831,
3,1105200,CHUKA UNIVERSITY,BACHELOR OF SCIENCE (ECONOMICS & STATISTICS),18.831,
4,1165200,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (ECONOMICS & STATISTICS),18.831,
5,1176200,LAIKIPIA UNIVERSITY,BACHELOR OF SCIENCE (ECONOMICS AND STATISTICS),18.831,
6,1470200,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (ECONOMICS AND STATISTICS),,
7,1685200,THARAKA UNIVERSITY,BACHELOR OF SCIENCE (ECONOMICS AND STATISTICS),18.831,
8,1080200,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN APPLIED STATISTICS AND ECONOMICS,23.543,
9,1279200,MOUNT KENYA UNIVERSITY,BACHELOR OF ECONOMICS AND DATA ANALYTICS,-,
10,5145200,OPEN UNIVERSITY OF KENYA,BACHELOR OF ECONOMICS AND DATA SCIENCE,-,
BACHELOR OF ARTS (WITH EDUCATION),,,,,
1,1244201,KARATINA UNIVERSITY,BACHELOR OF ARTS (WITH EDUCATION),23.609,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2,1253201,MOI UNIVERSITY,BACHELOR OF ARTS (WITH EDUCATION),25.129,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
3,1700201,BOMET UNIVERSITY COLLEGE,BACHELOR OF ARTS (WITH EDUCATION),23.469,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS,,,,,
1,1107202,ST PAULS UNIVERSITY,BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS,-,
,,,,,
2,1173190,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS,25.282,
,,,,,
3,1279202,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS,15.864,
,,,,,
4,1181202,"UNIVERSITY OF EASTERN AFRICA, BARATON","BACHELOR OF SCIENCE IN FOODS, NUTRITION AND DIETETICS",15.864,
,,,,,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
5,1192202,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE IN COMMUNITY NUTRITION AND HEALTH DEVELOPMENT,15.864,
,,,,,
,,BACHELOR OF SCIENCE IN BUSINESS ADMINISTRATION,,,
1,1460205,KIRIRI WOMENS UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE IN BUSINESS ADMINISTRATION,21.375,
,,BACHELOR OF BUSINESS AND INFORMATION TECHNOLOGY,,,
1,1080206,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF BUSINESS AND INFORMATION TECHNOLOGY,26.774,
2,1107206,ST PAULS UNIVERSITY,BACHELOR OF BUSINESS AND INFORMATION TECHNOLOGY,21.375,
3,1460206,KIRIRI WOMENS UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF BUSINESS AND INFORMATION TECHNOLOGY,21.375,
4,1061206,KABARAK UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.375,
5,1103206,KCA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.375,
,,BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY),,,
1,1164208,MULTIMEDIA UNIVERSITY OF KENYA,BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY),31.181,
2,1240208,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,,
3,1246208,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,18.814,
4,1249208,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,37.867,
,,AGRICULTURE AND TECHNOLOGY,,,
5,1229208,MASENO UNIVERSITY,BACHELOR OF SCIENCE (COMPUTER SCIENCE & TECHNOLOGY),25.315,
,,"BACHELOR OF SCIENCE (EARTH SCIENCE, WITH IT)",,,
1,1515210,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE (EARTH SCIENCE, WITH IT)",15.683,
,,BACHELOR OF SCIENCE (MANUFACTURING ENGINEERING & TECHNOLOGY),,,
1,1057211,EGERTON UNIVERSITY,BACHELOR OF SCIENCE (MANUFACTURING ENGINEERING & TECHNOLOGY),31.443,
,,BACHELOR OF SCIENCE IN MECHANICAL AND MANUFACTURING ENGINEERING,,,
1,1164212,MULTIMEDIA UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN MECHANICAL AND MANUFACTURING ENGINEERING,24.464,
,,BACHELOR OF ENVIRONMENTAL SCIENCE,,,
1,1111213,KENYATTA UNIVERSITY,BACHELOR OF ENVIRONMENTAL SCIENCE,15.864,
2,1117213,PWANI UNIVERSITY,BACHELOR OF ENVIRONMENTAL SCIENCE,15.864,
3,1170228,MACHAKOS UNIVERSITY,BACHELOR OF ENVIRONMENTAL SCIENCE,15.864,
4,1570213,TURKANA UNIVERSITY COLLEGE,BACHELOR OF ENVIRONMENTAL SCIENCE,15.864,
5,1580213,KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE,BACHELOR OF ENVIRONMENTAL SCIENCE,15.864,
6,1114213,UNIVERSITY OF ELDORET,BACHELOR OF ENVIRONMENTAL STUDIES (SCIENCE),15.864,
7,1229213,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (ENVIRONMENTAL SCIENCE, WITH IT)",15.864,
8,1515213,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE (ENVIRONMENTAL SCIENCE, WITH IT)",15.864,
9,1073213,RONGO UNIVERSITY,BACHELOR OF SCIENCE (ENVIRONMENTAL SCIENCE),15.864,
10,1082213,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (ENVIRONMENTAL SCIENCE),15.864,
11,1105213,CHUKA UNIVERSITY,BACHELOR OF SCIENCE (ENVIRONMENTAL SCIENCE),15.864,
12,1176213,LAIKIPIA UNIVERSITY,BACHELOR OF SCIENCE (ENVIRONMENTAL SCIENCE),15.864,
13,1057213,EGERTON UNIVERSITY,BACHELOR OF SCIENCE (ENVIRONMENTAL SCIENCES),15.864,
14,1061213,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ENVIRONMENTAL SCIENCE,15.864,
15,1087213,KISII UNIVERSITY,BACHELOR OF SCIENCE IN ENVIRONMENTAL SCIENCE,15.864,
16,1249213,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE IN ENVIRONMENTAL SCIENCE,25.137,
,,AGRICULTURE AND TECHNOLOGY,,,
17,1253229,MOI UNIVERSITY,BACHELOR OF SCIENCE IN ENVIRONMENTAL SCIENCE,15.864,
18,1244213,KARATINA UNIVERSITY,BACHELOR OF SCIENCE IN ENVIRONMENTAL STUDIES,15.864,
19,1165213,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE(ENVIRONMENTAL STUDIES),15.864,
20,1170213,MACHAKOS UNIVERSITY,BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT),15.864,
21,1080213,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY,15.864,
,,BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT),,,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
1,1108215,KIBABII UNIVERSITY,BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT),15.864,
2,1570215,TURKANA UNIVERSITY COLLEGE,BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT),15.864,
3,1073215,RONGO UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS & RESOURCE MANAGEMENT),15.864,
4,1165215,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS & RESOURCE MANAGEMENT),15.864,
5,1700215,BOMET UNIVERSITY COLLEGE,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS & RESOURCE MANAGEMENT),15.864,
6,1118215,UNIVERSITY OF KABIANGA,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT),15.864,
7,1253215,MOI UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT),15.864,
8,1470215,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT),15.864,
9,1111215,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL RESOURCE MANAGEMENT),,
10,1082215,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (AGRICULTURE ECONOMICS & ,15.864,
,,,RESOURCE MANAGEMENT),,
"BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT)",,,,,
1,1229216,MASENO UNIVERSITY,"BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT)",15.864,
2,1515216,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT)",15.864,
3,1176216,LAIKIPIA UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS,15.864,
4,1057216,EGERTON UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS),15.864,
5,1105216,CHUKA UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS),15.864,
6,1114216,UNIVERSITY OF ELDORET,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS),15.864,
7,1087216,KISII UNIVERSITY,BACHELOR OF SCIENCE IN AGRICULTURAL ECONOMICS,15.864,
8,1080216,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF AGRICULTURAL ECONOMICS AND MARKETING,15.864,
BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY),,,,,
1,1114217,UNIVERSITY OF ELDORET,BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY),15.864,
2,1057217,EGERTON UNIVERSITY,BACHELOR OF SCIENCE (CLOTHING TEXTILE & INTERIOR DESIGN),23.553,
3,1111217,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (FASHION DESIGN & MARKETING),26.002,
4,1073217,RONGO UNIVERSITY,BACHELOR OF SCIENCE (FASHION DESIGN AND TEXTILE TECHNOLOGY),15.864,
5,1079217,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE (FASHION DESIGN AND TEXTILE TECHNOLOGY),15.864,
6,1181217,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE (FASHION DESIGN AND TEXTILE ,15.864,
,,,TECHNOLOGY),,
7,1170217,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE IN FASHION DESIGN AND MARKETING,15.864,
8,1166217,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE IN TEXTILE TECHNOLOGY & APPLIED FASHION DESIGN,15.864,
9,1229217,MASENO UNIVERSITY,"BACHELOR OF ARTS (TEXTILE, FASHION DESIGN AND MERCHANDISING, WITH IT)",15.864,
BACHELOR OF HOSPITALITY AND TOURISM MANAGEMENT,,,,,
1,1090221,SCOTT CHRISTIAN UNIVERSITY,BACHELOR OF HOSPITALITY AND TOURISM MANAGEMENT,21.375,
2,1111221,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (HOSPITALITY & TOURISM ,29.608,
3,1117224,PWANI UNIVERSITY,BACHELOR OF SCIENCE (HOSPITALITY & TOURISM ,24.772,
4,1196221,PRESBYTERIAN UNIVERSITY OF EAST AFRICA,BACHELOR OF SCIENCE (HOSPITALITY & TOURISM ,21.375,
,,,MANAGEMENT),,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
5,1077221,KENYA METHODIST UNIVERSITY,BACHELOR OF SCIENCE (HOSPITALITY AND TOURISM MANAGEMENT),-,
6,1088221,GRETSA UNIVERSITY,BACHELOR OF SCIENCE (HOSPITALITY AND TOURISM MANAGEMENT),21.375,
7,1170221,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE (HOSPITALITY AND TOURISM MANAGEMENT),23.996,
8,1425221,ZETECH UNIVERSITY,BACHELOR OF SCIENCE (HOSPITALITY AND TOURISM MANAGEMENT),21.375,
9,1580221,KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE,BACHELOR OF SCIENCE (HOSPITALITY AND TOURISM ,25.531,
,,,MANAGEMENT),,
10,1173221,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF SUSTAINABLE TOURISM AND HOSPITALITY ,25.03,
,,,MANAGEMENT,,
11,1082427,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF HOSPITALITY AND INSTITUTIONAL MANAGEMENT,23.962,
,,,BACHELOR OF HOTEL & HOSPITALITY MANAGEMENT,,
