#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,SUBJECT REQUIREMENTS,,,,
DIPLOMA IN SOCIAL WORK AND COMMUNITY DEVELOPMENT,,,,,,,,,
68,3740917,BUNYALA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
69,3745917,EMSOS TECHNICAL AND VOCATIONAL COLLEGE,Diploma in Electrical and Electronics Engineering (Power option),C-,,,,,
70,3760917,KASARANI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
71,3765917,KIPIPIRI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONICS (POWER),C-,,,,,
72,3770917,KIPKABUS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
73,3775917,LAIKIPIA EAST TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER),C-,,,,,
74,3785917,MANDERA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
75,3795917,MURAGA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
76,3805917,NDIA TECHNICAL AND VOCATIONAL COLLEGE,Diploma in Electrical and Electronics Engineering (Power option),C-,,,,,
77,3810917,OKAME TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
78,3815917,RUNYENJES TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
79,3820917,SABATIA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
80,3830917,UGENYA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL ENGINEERING (POWER OPTION),C-,,,,,
81,3835917,MUMIAS WEST TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONICS ENGINEERING (POWER OPTION),C-,,,,,
82,3920917,KIMASIAN TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL ENGINEERING (POWER OPTION),C-,,,,,
83,3925917,ELDAMA RAVINE TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
84,3937917,CHEPSIREI TECHNICAL AND VOCATIONAL COLLEGE,Diploma in Electrical and Electronics Engineering (Power option),C-,,,,,
85,3938917,KIPSOEN TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
86,3945917,SAMBURU TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
87,3955917,SEME TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL & ELECTRONIC ENGINEERING (POWER OPTION),C-,,,,,
88,3970917,KINANGO TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ELECTRICAL AND ELECTRONICS (POWER OPTION),C-,,,,,
,,,,,,,,,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,SUBJECT REQUIREMENTS,,,,
DIPLOMA IN WELDING AND FABRICATION,,,,,,,,,
1,1048991,KIIRUA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
2,1067991,COAST INSTITUTE OF TECHNOLOGY,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
3,1380991,ST JOSEPH'S TECHNICAL INSTITUTE FOR THE DEAF ,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
,,NYANG'OMA,,,,,,,
4,1625991,MAASAI MARA TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
5,3705991,LAISAMIS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
6,3710991,BUTERE TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
7,3755991,KAJIADO WEST TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
8,3760991,KASARANI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
9,3790991,MATHIRA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
10,3800991,NACHU TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
11,3825991,THARAKA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
12,3830991,UGENYA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
13,3920991,KIMASIAN TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN WELDING AND FABRICATION,C-,,,,,
,,,,,,,,,
DIPLOMA IN ACCOUNTANCY,,,,,,,,,
1,1049601,SHAMBERERE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
2,1051601,FRIENDS COLLEGE KAIMOSI,DIPLOMA IN ACCOUNTANCY,C-,,,,,
3,1052601,NKABUNE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
4,1054601,BARINGO TECHNICAL COLLEGE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
5,1063601,TECHNICAL UNIVERSITY OF MOMBASA,DIPLOMA IN ACCOUNTANCY,C-,,,,,
6,1065601,KISII NATIONAL POLYTECHNIC,DIPLOMA IN ACCOUNTANT TECHNICIAN,C-,,,,,
7,1067601,COAST INSTITUTE OF TECHNOLOGY,DIPLOMA IN ACCOUNTANCY,C-,,,,,
8,1071601,RWIKA TECHNICAL INSTITUTE,ACCOUNTING TECHNICIAN DIPLOMA,C-,,,,,
9,1074601,KISUMU POLYTECHNIC,DIPLOMA IN ACCOUNTANCY,C-,,,,,
10,1076601,PC KINYANJUI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN  ACCOUNTANTS TECHNICIANS DIPLOMA,C-,,,,,
11,1080601,CO-OPERATIVE UNIVERSITY OF KENYA,DIPLOMA IN ACCOUNTING & FINANCE,C-,,,,,
12,1081601,MASAI TECHNICAL TRAINING INSTITUTE,DIPLOMA ACCOUNTING TECHNICIAN,C-,,,,,
13,1083601,MERU NATIONAL POLYTECHNIC,DIPLOMA IN ACCOUNTANCY,C-,,,,,
14,1084601,SIGALAGALA NATIONAL POLYTECHNIC,DIPLOMA IN ACCOUNTANCY,C-,,,,,
15,1085601,KISIWA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
16,1099601,KAIBOI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
17,1100601,RIFT VALLEY TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
18,1101601,KITALE NATIONAL POLYTECHNIC,DIPLOMA IN ACCOUNTANCY,C-,,,,,
19,1104601,OL'LESSOS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
20,1106601,RAILWAY TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
21,1110601,BUMBE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTING & FINANCE,C-,,,,,
22,1113601,KENYA COAST POLYTECHNIC,DIPLOMA IN ACCOUNTANCY,C-,,,,,
23,1170601,MACHAKOS UNIVERSITY,DIPLOMA IN ACCOUNTANCY,C-,,,,,
24,1216601,SANG'ALO INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN ACCOUNTANCY,C-,,,,,
25,1227601,KEROKA TECHNICAL TRAINING INSTITUTE,ACCOUNTING TECHNICIAN DIPLOMA,C-,,,,,
26,1230601,NORTH EASTERN PROVINCE NATIONAL POLYTECHNIC,DIPLOMA IN ACCOUNTANCY,C-,,,,,
27,1237601,ELDORET POLYTECHNIC,DIPLOMA IN ACCOUNTANCY,C-,,,,,
28,1239601,NYERI NATIONAL POLYTECHNIC,DIPLOMA IN ACCOUNTANCY,C-,,,,,
29,1243601,WOTE TECHNICAL TRAINING INSTITUTE,DIPLOMA ACCOUNTING TECHNICIAN 1,C-,,,,,
30,1269601,THIKA TECHNICAL TRAINING INSTITUTE,ACCOUNTING TECHNICIAN DIPLOMA,C-,,,,,
31,1276601,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN ACCOUNTANCY,C-,,,,,
32,1307601,MATILI TECHNICAL TRAINING INSTITUTE,DIPLOMA ACCOUNTING TECHNICIAN2,C-,,,,,
33,1382601,MICHUKI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
34,1405601,MUSAKASA TECHNICAL TRAINING INSTITUTE,ACCOUNTING TECHNICIAN DIPLOMA,C-,,,,,
35,1450601,MITUNGUU TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
36,1465601,BONDO TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
37,1510601,ALDAI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
38,1520601,KATINE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
39,1560601,MAWEGO TECHNICAL TRAINING INSTITUTE,DIPLOMA ACCOUNTING TECHNICIAN,C-,,,,,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,SUBJECT REQUIREMENTS,,,,
40,1575601,TSEIKURU TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
41,1610601,SIALA TECHNICAL TRAINING INSTITUTE,ACCOUNTING TECHNICIAN DIPLOMA,C-,,,,,
42,1615601,AHMED SHAHAME MWIDANI TECHNICAL TRAINING ,DIPLOMA IN ACCOUNTING & FINANCE,C-,,,,,
,,INSTITUTE,,,,,,,
43,1625601,MAASAI MARA TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
44,1645601,EKERUBO GIETAI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
45,1650601,ZIWA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
46,1655601,KOSHIN TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
47,1665601,KARUMO TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTING TECHNICIANS,C-,,,,,
48,1705601,SOT TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
49,1735601,MOIBEN TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTING & FINANCE,C-,,,,,
50,1925601,KONOIN TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTING TECHNICIANS,C-,,,,,
51,2727601,TINDIRET TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTING TECHNICIANS,C-,,,,,
52,2775601,NUU TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA ACCOUNTING TECHNICIAN 1,C-,,,,,
53,3700601,ENDEBESS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
54,3705601,LAISAMIS TECHNICAL AND VOCATIONAL COLLEGE,ACCOUNTING TECHNICIAN DIPLOMA,C-,,,,,
55,3720601,DAVID N WAMBULI TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
56,3725601,KIPSINENDE TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
57,3730601,GATANGA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA ACCOUNTING TECHNICIAN 1,C-,,,,,
58,3745601,EMSOS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
59,3750601,GITWEBE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
60,3775601,LAIKIPIA EAST TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
61,3780601,LAIKIPIA NORTH TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
62,3785601,MANDERA TECHNICAL TRAINING INSTITUTE,ACCOUNTING TECHNICIAN DIPLOMA,C-,,,,,
63,3810601,OKAME TECHNICAL AND VOCATIONAL COLLEGE,ACCOUNTING TECHNICIAN DIPLOMA,C-,,,,,
64,3820601,SABATIA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
65,3825601,THARAKA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
66,3936601,KIPTARAGON TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
67,3937601,CHEPSIREI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN ACCOUNTANCY,C-,,,,,
,,,,,,,,,
DIPLOMA IN CATERING AND ACCOMMODATION,,,,,,,,,
1,1049687,SHAMBERERE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING AND ACCOMMODATION,C-,,,,,
2,1063687,TECHNICAL UNIVERSITY OF MOMBASA,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
3,1067687,COAST INSTITUTE OF TECHNOLOGY,DIPLOMA IN CATERING AND ACCOMMODATION,C-,,,,,
4,1072687,MATHENGE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
5,1074687,KISUMU POLYTECHNIC,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
6,1076687,PC KINYANJUI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING AND ACCOMMODATION MANAGEMENT,C-,,,,,
7,1080687,CO-OPERATIVE UNIVERSITY OF KENYA,DIPLOMA IN CATERING AND HOTEL MANAGEMENT,C-,,,,,
8,1081687,MASAI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING AND ACCOMMODATION MANAGEMENT,C-,,,,,
9,1083687,MERU NATIONAL POLYTECHNIC,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
10,1085687,KISIWA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
11,1101687,KITALE NATIONAL POLYTECHNIC,DIPLOMA IN CATERING AND ACCOMMODATION MANAGEMENT,C-,,,,,
12,1112687,TECHNICAL UNIVERSITY OF KENYA,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
13,1113687,KENYA COAST POLYTECHNIC,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
14,1216687,SANG'ALO INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN CATERING AND ACCOMMODATION MANAGEMENT,C-,,,,,
15,1237687,ELDORET POLYTECHNIC,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
16,1239687,NYERI NATIONAL POLYTECHNIC,DIPLOMA IN CATERING AND ACCOMMODATION MANAGEMENT,C-,,,,,
17,1243687,WOTE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
18,1276687,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN CATERING AND ACCOMMODATION MANAGEMENT,C-,,,,,
19,1277687,MUKIRIA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
20,1382687,MICHUKI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING AND ACCOMMODATION MANAGEMENT,C-,,,,,
21,1405687,MUSAKASA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING AND ACCOMMODATION MANAGEMENT,C-,,,,,
22,1440687,KAREN TECHNICAL TRAINING INSTITUTE FOR THE DEAF,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,SUBJECT REQUIREMENTS,,,,
23,1560687,MAWEGO TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING AND ACCOMMODATION MANAGEMENT,C-,,,,,
24,1625687,MAASAI MARA TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN CATERING AND ACCOMMODATION,C-,,,,,
25,1665687,KARUMO TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING AND ACCOMMODATION,C-,,,,,
26,1705687,SOT TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING AND ACCOMMODATION MANAGEMENT,C-,,,,,
27,1780687,CENTRE FOR TOURISM TRAINING AND RESEARCH,DIPLOMA IN CATERING AND ACCOMMODATION,C-,,,,,
28,1925687,KONOIN TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CATERING AND ACCOMMODATION MANAGEMENT,C-,,,,,
29,2560687,MASINGA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN CATERING AND ACCOMMODATION,C-,,,,,
30,3775687,LAIKIPIA EAST TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN CATERING & ACCOMMODATION MANAGEMENT,C-,,,,,
,,,,,,,,,
DIPLOMA IN GENERAL AGRICULTURE,,,,,,,,,
1,1049722,SHAMBERERE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
2,1051722,FRIENDS COLLEGE KAIMOSI,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
3,1054722,BARINGO TECHNICAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
4,1065722,KISII NATIONAL POLYTECHNIC,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
5,1071722,RWIKA TECHNICAL INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
6,1074722,KISUMU POLYTECHNIC,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
7,1075722,KIAMBU INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
8,1076722,PC KINYANJUI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
9,1082722,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
10,1083722,MERU NATIONAL POLYTECHNIC,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
11,1084722,SIGALAGALA NATIONAL POLYTECHNIC,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
12,1085722,KISIWA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
13,1099722,KAIBOI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
14,1100722,RIFT VALLEY TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
15,1101722,KITALE NATIONAL POLYTECHNIC,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
16,1104722,OL'LESSOS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
17,1166722,SOUTH EASTERN KENYA UNIVERSITY,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
18,1170722,MACHAKOS UNIVERSITY,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
19,1216722,SANG'ALO INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
20,1228722,NYANDARUA INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
21,1237722,ELDORET POLYTECHNIC,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
22,1240722,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
23,1241722,RAMOGI INSTITUTE OF ADVANCE TECHNOLOGY,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
24,1244722,KARATINA UNIVERSITY,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
25,1245722,EMINING TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
26,1268722,KENYA TECHNICAL TRAINERS COLLEGE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
27,1269722,THIKA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
28,1276722,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
29,1405722,MUSAKASA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
30,1430722,SIAYA INSTITUTE OF TECHNOLOGY,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
31,1440722,KAREN TECHNICAL TRAINING INSTITUTE FOR THE DEAF,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
32,1450722,MITUNGUU TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
33,1490722,MUKURWEINI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
35,1520792,KATINE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
36,1570722,TURKANA UNIVERSITY COLLEGE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
37,1605722,BUKURA AGRICULTURAL COLLEGE,"DIPLOMA IN AGRICULTURE , HUMAN ECOLOGY AND CONSUMER SCIENCE",C-,BIO: D+,AGR: D+,,,
38,1645722,EKERUBO GIETAI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
39,1650722,ZIWA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
40,1655722,KOSHIN TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
41,1675722,BURETI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
42,1705722,SOT TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
43,1720722,SOTIK TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
44,1735722,MOIBEN TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
45,1925722,KONOIN TECHNICAL TRAINING INSTITUTE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,SUBJECT REQUIREMENTS,,,,
46,2560722,MASINGA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
47,3695722,CHUKA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
48,3700722,ENDEBESS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
49,3705722,LAISAMIS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
50,3740722,BUNYALA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
51,3745722,EMSOS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
52,3770722,KIPKABUS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
53,3780722,LAIKIPIA NORTH TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
54,3795722,MURAGA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
55,3810722,OKAME TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
56,3815722,RUNYENJES TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
57,3825722,THARAKA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN AGRICULTURE,C-,BIO: D+,AGR: D+,,,
58,3830722,UGENYA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
59,3920722,KIMASIAN TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
60,3936722,KIPTARAGON TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
61,3937722,CHEPSIREI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
62,3938722,KIPSOEN TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN GENERAL AGRICULTURE,C-,BIO: D+,AGR: D+,,,
,,,,,,,,,
DIPLOMA IN COOPERATIVE MANAGEMENT,,,,,,,,,
1,1049810,SHAMBERERE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN COOPERATIVE MANAGEMENT,C-,,,,,
